source_file,Case_ID,Prompt_ID,Task_Type,Fold,y_true,template,permutation,M4_pred,M4_code,M4_code_scores,M4_score_margin
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0336,EXP_016,explanation,3,2,P2,perm_132,1,A,"{""A"": -0.41926810145378113, ""B"": -1.0755181312561035, ""C"": -6.6067681312561035}",0.65625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0337,EXP_017,explanation,1,1,P2,perm_132,1,A,"{""A"": -0.00042250767000950873, ""B"": -7.781672477722168, ""C"": -12.187922477722168}",7.78125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0338,EXP_017,explanation,1,2,P2,perm_132,3,B,"{""A"": -2.6995222568511963, ""B"": -0.07452226430177689, ""C"": -5.387022495269775}",2.625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0339,EXP_017,explanation,1,1,P2,perm_132,3,B,"{""A"": -1.0219371318817139, ""B"": -0.45943719148635864, ""C"": -4.771937370300293}",0.5624999403953552
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0340,EXP_017,explanation,1,3,P2,perm_132,3,B,"{""A"": -9.224418640136719, ""B"": -0.005668991710990667, ""C"": -5.193169116973877}",5.1875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0341,EXP_017,explanation,1,2,P2,perm_132,3,B,"{""A"": -7.316150188446045, ""B"": -0.003650312777608633, ""C"": -5.816150188446045}",5.8125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0342,EXP_017,explanation,1,1,P2,perm_132,3,B,"{""A"": -3.4111154079437256, ""B"": -0.036115385591983795, ""C"": -6.0048651695251465}",3.375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0344,EXP_018,explanation,1,2,P2,perm_132,3,B,"{""A"": -12.15654182434082, ""B"": -0.00029213930247351527, ""C"": -8.15654182434082}",8.15625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0346,EXP_018,explanation,1,3,P2,perm_132,3,B,"{""A"": -2.164276599884033, ""B"": -0.13302667438983917, ""C"": -4.633026599884033}",2.03125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0347,EXP_018,explanation,1,2,P2,perm_132,1,A,"{""A"": -4.100715523236431e-05, ""B"": -10.187541007995605, ""C"": -12.593791007995605}",10.1875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0348,EXP_018,explanation,1,1,P2,perm_132,1,A,"{""A"": -0.5903555154800415, ""B"": -0.8403555154800415, ""C"": -4.246605396270752}",0.25
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0350,EXP_019,explanation,0,2,P2,perm_132,3,B,"{""A"": -8.156994819641113, ""B"": -0.000745137978810817, ""C"": -7.6882452964782715}",7.6875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0352,EXP_019,explanation,0,3,P2,perm_132,3,B,"{""A"": -8.750728607177734, ""B"": -0.0007288183551281691, ""C"": -7.469478607177734}",7.46875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0353,EXP_019,explanation,0,2,P2,perm_132,3,B,"{""A"": -6.565080165863037, ""B"": -0.0025799344293773174, ""C"": -6.752580165863037}",6.5625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0354,EXP_019,explanation,0,1,P2,perm_132,1,A,"{""A"": -0.0976717621088028, ""B"": -2.3789217472076416, ""C"": -7.816421985626221}",2.28125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0356,EXP_020,explanation,3,2,P2,perm_132,1,A,"{""A"": -0.009312761947512627, ""B"": -4.790562629699707, ""C"": -6.946812629699707}",4.78125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0358,EXP_020,explanation,3,3,P2,perm_132,3,B,"{""A"": -3.683310031890869, ""B"": -0.02706013061106205, ""C"": -6.464560031890869}",3.65625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0359,EXP_020,explanation,3,3,P2,perm_132,3,B,"{""A"": -3.7794106006622314, ""B"": -0.029410619288682938, ""C"": -5.0919108390808105}",3.75
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0362,IF_001,instruction_following,3,2,P2,perm_132,3,B,"{""A"": -18.593751907348633, ""B"": -1.4305104514278355e-06, ""C"": -13.468750953674316}",13.46875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0364,IF_001,instruction_following,3,3,P2,perm_132,3,B,"{""A"": -18.21953010559082, ""B"": -0.0007796823629178107, ""C"": -7.157029628753662}",7.15625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0365,IF_001,instruction_following,3,3,P2,perm_132,3,B,"{""A"": -15.781295776367188, ""B"": -4.5536911784438416e-05, ""C"": -10.000045776367188}",10.0
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0368,IF_002,instruction_following,4,2,P2,perm_132,1,A,"{""A"": -0.06388792395591736, ""B"": -2.78263783454895, ""C"": -11.126387596130371}",2.71875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0369,IF_002,instruction_following,4,2,P2,perm_132,1,A,"{""A"": -0.4491938650608063, ""B"": -1.1054438352584839, ""C"": -3.4804439544677734}",0.65625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0370,IF_002,instruction_following,4,3,P2,perm_132,3,B,"{""A"": -7.067560195922852, ""B"": -0.005060364492237568, ""C"": -5.473810195922852}",5.46875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0371,IF_002,instruction_following,4,2,P2,perm_132,3,B,"{""A"": -21.65625, ""B"": -7.152555099310121e-07, ""C"": -14.156250953674316}",14.15625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0374,IF_003,instruction_following,2,3,P2,perm_132,3,B,"{""A"": -19.750001907348633, ""B"": -2.7418097943154862e-06, ""C"": -12.81250286102295}",12.8125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0376,IF_003,instruction_following,2,3,P2,perm_132,3,B,"{""A"": -9.972286224365234, ""B"": -0.0035361635964363813, ""C"": -5.659786224365234}",5.65625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0377,IF_003,instruction_following,2,2,P2,perm_132,3,B,"{""A"": -7.668473243713379, ""B"": -0.012223453260958195, ""C"": -4.449723243713379}",4.4375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0378,IF_003,instruction_following,2,2,P2,perm_132,1,A,"{""A"": -0.0007363230688497424, ""B"": -8.188236236572266, ""C"": -7.688236236572266}",7.6875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0379,IF_004,instruction_following,2,2,P2,perm_132,1,A,"{""A"": 0.0, ""B"": -23.34375, ""C"": -19.1875}",19.1875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0380,IF_004,instruction_following,2,2,P2,perm_132,1,A,"{""A"": 0.0, ""B"": -23.34375, ""C"": -19.1875}",19.1875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0381,IF_004,instruction_following,2,2,P2,perm_132,1,A,"{""A"": 0.0, ""B"": -23.34375, ""C"": -19.1875}",19.1875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0382,IF_004,instruction_following,2,3,P2,perm_132,1,A,"{""A"": -4.827859811484814e-05, ""B"": -9.968798637390137, ""C"": -13.468798637390137}",9.96875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0383,IF_004,instruction_following,2,2,P2,perm_132,3,B,"{""A"": -14.062508583068848, ""B"": -8.4638240878121e-06, ""C"": -11.781258583068848}",11.78125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0384,IF_004,instruction_following,2,2,P2,perm_132,1,A,"{""A"": 0.0, ""B"": -22.90625, ""C"": -18.6875}",18.6875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0386,IF_005,instruction_following,4,2,P2,perm_132,3,B,"{""A"": -9.593825340270996, ""B"": -7.509902934543788e-05, ""C"": -11.875075340270996}",9.59375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0388,IF_005,instruction_following,4,3,P2,perm_132,3,B,"{""A"": -14.281283378601074, ""B"": -3.3854863431770355e-05, ""C"": -10.312533378601074}",10.3125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0389,IF_005,instruction_following,4,2,P2,perm_132,3,B,"{""A"": -13.718941688537598, ""B"": -0.00019214690837543458, ""C"": -8.562691688537598}",8.5625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0390,IF_005,instruction_following,4,2,P2,perm_132,1,A,"{""A"": -8.570780482841656e-05, ""B"": -10.156335830688477, ""C"": -9.968835830688477}",9.96875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0392,IF_006,instruction_following,1,2,P2,perm_132,3,B,"{""A"": -3.4805309772491455, ""B"": -0.04303108528256416, ""C"": -4.480531215667725}",3.4375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0394,IF_006,instruction_following,1,3,P2,perm_132,3,B,"{""A"": -24.375, ""B"": -1.1920928244535389e-07, ""C"": -15.78125}",15.78125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0395,IF_006,instruction_following,1,2,P2,perm_132,3,B,"{""A"": -15.906959533691406, ""B"": -0.0007099968497641385, ""C"": -7.2507100105285645}",7.25
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0396,IF_006,instruction_following,1,1,P2,perm_132,1,A,"{""A"": -2.7179348762729205e-05, ""B"": -12.53127670288086, ""C"": -10.65627670288086}",10.65625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0398,IF_007,instruction_following,1,3,P2,perm_132,3,B,"{""A"": -14.406253814697266, ""B"": -3.814689989667386e-06, ""C"": -12.656253814697266}",12.65625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0399,IF_007,instruction_following,1,2,P2,perm_132,1,A,"{""A"": -0.15716204047203064, ""B"": -1.938412070274353, ""C"": -6.500912189483643}",1.78125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0400,IF_007,instruction_following,1,3,P2,perm_132,1,A,"{""A"": -0.881012499332428, ""B"": -0.974762499332428, ""C"": -1.5685124397277832}",0.09375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0401,IF_007,instruction_following,1,3,P2,perm_132,3,B,"{""A"": -14.562520980834961, ""B"": -2.1219027985353023e-05, ""C"": -10.781270980834961}",10.78125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0404,IF_008,instruction_following,4,2,P2,perm_132,3,B,"{""A"": -7.375665187835693, ""B"": -0.0006653240998275578, ""C"": -10.156915664672852}",7.375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0405,IF_008,instruction_following,4,2,P2,perm_132,1,A,"{""A"": -0.06728662550449371, ""B"": -2.754786729812622, ""C"": -6.536036491394043}",2.6875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0406,IF_008,instruction_following,4,3,P2,perm_132,3,B,"{""A"": -1.3454968929290771, ""B"": -0.40799692273139954, ""C"": -2.595496892929077}",0.9375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0407,IF_008,instruction_following,4,3,P2,perm_132,3,B,"{""A"": -14.312600135803223, ""B"": -9.97731985989958e-05, ""C"": -9.218850135803223}",9.21875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0410,IF_009,instruction_following,1,2,P2,perm_132,3,B,"{""A"": -15.562514305114746, ""B"": -1.4424220353248529e-05, ""C"": -11.156264305114746}",11.15625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0411,IF_009,instruction_following,1,2,P2,perm_132,1,A,"{""A"": -0.06330253928899765, ""B"": -2.844552516937256, ""C"": -5.750802516937256}",2.78125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0412,IF_009,instruction_following,1,3,P2,perm_132,3,B,"{""A"": -22.125, ""B"": -1.1920928244535389e-07, ""C"": -15.6875}",15.6875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0413,IF_009,instruction_following,1,2,P2,perm_132,3,B,"{""A"": -12.844120979309082, ""B"": -0.00037102968781255186, ""C"": -7.906620979309082}",7.90625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0416,IF_010,instruction_following,0,2,P2,perm_132,3,B,"{""A"": -11.187649726867676, ""B"": -0.00014935807848814875, ""C"": -8.906399726867676}",8.90625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0418,IF_010,instruction_following,0,3,P2,perm_132,3,B,"{""A"": -9.787762641906738, ""B"": -0.10026276856660843, ""C"": -2.3502628803253174}",2.25
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0419,IF_010,instruction_following,0,2,P2,perm_132,3,B,"{""A"": -14.375136375427246, ""B"": -0.00013612773909699172, ""C"": -8.906386375427246}",8.90625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0422,IF_011,instruction_following,0,2,P2,perm_132,1,A,"{""A"": -0.002312130993232131, ""B"": -6.127312183380127, ""C"": -8.971061706542969}",6.125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0424,IF_011,instruction_following,0,3,P2,perm_132,3,B,"{""A"": -9.970499038696289, ""B"": -0.0017489389283582568, ""C"": -6.376749038696289}",6.375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0425,IF_011,instruction_following,0,2,P2,perm_132,3,B,"{""A"": -11.59500503540039, ""B"": -0.0012548437807708979, ""C"": -6.688755035400391}",6.6875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0428,IF_012,instruction_following,2,3,P2,perm_132,3,B,"{""A"": -15.500055313110352, ""B"": -5.495397272170521e-05, ""C"": -9.812555313110352}",9.8125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0429,IF_012,instruction_following,2,1,P2,perm_132,3,B,"{""A"": -1.3270708322525024, ""B"": -0.35832083225250244, ""C"": -3.327070713043213}",0.96875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0430,IF_012,instruction_following,2,3,P2,perm_132,3,B,"{""A"": -21.218761444091797, ""B"": -1.1801649634435307e-05, ""C"": -11.343761444091797}",11.34375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0431,IF_012,instruction_following,2,3,P2,perm_132,3,B,"{""A"": -10.407012939453125, ""B"": -0.0007626485894434154, ""C"": -7.219512462615967}",7.21875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0434,IF_013,instruction_following,0,2,P2,perm_132,3,B,"{""A"": -2.495870590209961, ""B"": -0.08962065726518631, ""C"": -5.714620590209961}",2.40625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0436,IF_013,instruction_following,0,3,P2,perm_132,1,A,"{""A"": -0.042550694197416306, ""B"": -3.198800802230835, ""C"": -7.073800563812256}",3.15625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0437,IF_013,instruction_following,0,2,P2,perm_132,3,B,"{""A"": -24.03125, ""B"": -1.1920928244535389e-07, ""C"": -16.15625}",16.15625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0440,IF_014,instruction_following,3,2,P2,perm_132,3,B,"{""A"": -13.312591552734375, ""B"": -9.190614218823612e-05, ""C"": -9.312591552734375}",9.3125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0442,IF_014,instruction_following,3,3,P2,perm_132,3,B,"{""A"": -14.625024795532227, ""B"": -2.47952248173533e-05, ""C"": -10.625024795532227}",10.625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0443,IF_014,instruction_following,3,3,P2,perm_132,3,B,"{""A"": -19.46875, ""B"": -9.536738616588991e-07, ""C"": -13.906250953674316}",13.90625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0445,IF_015,instruction_following,0,2,P2,perm_132,1,A,"{""A"": 0.0, ""B"": -19.53125, ""C"": -17.28125}",17.28125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0446,IF_015,instruction_following,0,3,P2,perm_132,3,B,"{""A"": -14.000004768371582, ""B"": -5.006777428206988e-06, ""C"": -12.375004768371582}",12.375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0447,IF_015,instruction_following,0,2,P2,perm_132,1,A,"{""A"": 0.0, ""B"": -23.15625, ""C"": -20.15625}",20.15625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0448,IF_015,instruction_following,0,3,P2,perm_132,1,A,"{""A"": -0.10173128545284271, ""B"": -2.382981300354004, ""C"": -5.414231300354004}",2.28125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0449,IF_015,instruction_following,0,2,P2,perm_132,3,B,"{""A"": -11.781380653381348, ""B"": -0.00013100242358632386, ""C"": -9.000130653381348}",9.0
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0450,IF_015,instruction_following,0,2,P2,perm_132,1,A,"{""A"": 0.0, ""B"": -23.15625, ""C"": -20.15625}",20.15625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0452,IF_016,instruction_following,1,2,P2,perm_132,3,B,"{""A"": -12.093805313110352, ""B"": -5.543078441405669e-05, ""C"": -9.906305313110352}",9.90625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0453,IF_016,instruction_following,1,1,P2,perm_132,3,B,"{""A"": -1.4968619346618652, ""B"": -0.27811193466186523, ""C"": -3.9656119346618652}",1.21875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0454,IF_016,instruction_following,1,3,P2,perm_132,3,B,"{""A"": -18.968759536743164, ""B"": -1.0132738680113107e-05, ""C"": -11.50001049041748}",11.5
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0455,IF_016,instruction_following,1,2,P2,perm_132,3,B,"{""A"": -14.282106399536133, ""B"": -0.0008568667690269649, ""C"": -7.063356876373291}",7.0625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0456,IF_016,instruction_following,1,1,P2,perm_132,3,B,"{""A"": -5.231257915496826, ""B"": -0.012508041225373745, ""C"": -4.950007915496826}",4.9375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0458,IF_017,instruction_following,4,2,P2,perm_132,3,B,"{""A"": -5.818556308746338, ""B"": -0.006056408863514662, ""C"": -5.787306308746338}",5.78125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0460,IF_017,instruction_following,4,3,P2,perm_132,3,B,"{""A"": -15.594011306762695, ""B"": -0.0002613918040879071, ""C"": -8.250261306762695}",8.25
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0461,IF_017,instruction_following,4,2,P2,perm_132,1,A,"{""A"": -0.005409958306699991, ""B"": -5.599160194396973, ""C"": -6.380410194396973}",5.59375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0463,IF_018,instruction_following,3,1,P2,perm_132,1,A,"{""A"": -8.344646857949556e-07, ""B"": -14.781250953674316, ""C"": -14.531250953674316}",14.53125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0464,IF_018,instruction_following,3,2,P2,perm_132,3,B,"{""A"": -0.8124607801437378, ""B"": -0.5937107801437378, ""C"": -5.531210899353027}",0.21875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0466,IF_018,instruction_following,3,3,P2,perm_132,3,B,"{""A"": -11.324268341064453, ""B"": -0.011768203228712082, ""C"": -4.449268341064453}",4.4375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0467,IF_018,instruction_following,3,2,P2,perm_132,3,B,"{""A"": -3.2607581615448, ""B"": -0.042008232325315475, ""C"": -5.885758399963379}",3.21875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0469,IF_019,instruction_following,2,1,P2,perm_132,3,B,"{""A"": -6.8476176261901855, ""B"": -0.0038674098905175924, ""C"": -5.8788676261901855}",5.875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0470,IF_019,instruction_following,2,3,P2,perm_132,3,B,"{""A"": -14.656511306762695, ""B"": -0.00026174934464506805, ""C"": -8.250261306762695}",8.25
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0471,IF_019,instruction_following,2,1,P2,perm_132,3,B,"{""A"": -2.005847692489624, ""B"": -0.16209776699543, ""C"": -4.193347930908203}",1.8437498807907104
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0472,IF_019,instruction_following,2,3,P2,perm_132,3,B,"{""A"": -18.656253814697266, ""B"": -2.9802276912960224e-06, ""C"": -12.71875286102295}",12.71875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0473,IF_019,instruction_following,2,2,P2,perm_132,3,B,"{""A"": -10.90645980834961, ""B"": -0.0002094287920044735, ""C"": -8.56270980834961}",8.5625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0474,IF_019,instruction_following,2,1,P2,perm_132,1,A,"{""A"": -0.00189565634354949, ""B"": -6.626895427703857, ""C"": -7.470645427703857}",6.625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0476,IF_020,instruction_following,3,2,P2,perm_132,1,A,"{""A"": -0.0017739288741722703, ""B"": -6.939273834228516, ""C"": -7.126773834228516}",6.9375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0478,IF_020,instruction_following,3,3,P2,perm_132,3,B,"{""A"": -12.125946044921875, ""B"": -0.0009457168052904308, ""C"": -6.969695568084717}",6.96875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0481,SG_001,source_grounded_generation,2,2,P2,perm_132,3,B,"{""A"": -3.6297969818115234, ""B"": -0.036047086119651794, ""C"": -4.723546981811523}",3.59375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0482,SG_001,source_grounded_generation,2,3,P2,perm_132,3,B,"{""A"": -14.281323432922363, ""B"": -7.319182623177767e-05, ""C"": -9.531323432922363}",9.53125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0483,SG_001,source_grounded_generation,2,2,P2,perm_132,1,A,"{""A"": -0.009083494544029236, ""B"": -5.102833271026611, ""C"": -5.821583271026611}",5.09375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0484,SG_001,source_grounded_generation,2,3,P2,perm_132,1,A,"{""A"": -0.00043871314846910536, ""B"": -7.906688690185547, ""C"": -9.562938690185547}",7.90625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0485,SG_001,source_grounded_generation,2,3,P2,perm_132,3,B,"{""A"": -15.968830108642578, ""B"": -7.974783511599526e-05, ""C"": -9.437580108642578}",9.4375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0487,SG_002,source_grounded_generation,4,2,P2,perm_132,1,A,"{""A"": -0.05102047696709633, ""B"": -3.051020383834839, ""C"": -6.019770622253418}",3.0
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0488,SG_002,source_grounded_generation,4,2,P2,perm_132,1,A,"{""A"": -0.5494281649589539, ""B"": -0.8619281649589539, ""C"": -7.8931779861450195}",0.3125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0490,SG_002,source_grounded_generation,4,3,P2,perm_132,1,A,"{""A"": -0.00011228884250158444, ""B"": -9.250112533569336, ""C"": -11.031362533569336}",9.25
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0491,SG_002,source_grounded_generation,4,3,P2,perm_132,3,B,"{""A"": -20.78125, ""B"": -1.1920928244535389e-07, ""C"": -15.5625}",15.5625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0494,SG_003,source_grounded_generation,1,3,P2,perm_132,3,B,"{""A"": -7.00107479095459, ""B"": -0.0010746901389211416, ""C"": -8.71982479095459}",7.0
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0495,SG_003,source_grounded_generation,1,2,P2,perm_132,3,B,"{""A"": -0.8805265426635742, ""B"": -0.5680265426635742, ""C"": -3.974276542663574}",0.3125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0496,SG_003,source_grounded_generation,1,3,P2,perm_132,3,B,"{""A"": -5.100470066070557, ""B"": -0.006719848606735468, ""C"": -7.412970066070557}",5.09375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0497,SG_003,source_grounded_generation,1,3,P2,perm_132,3,B,"{""A"": -15.593815803527832, ""B"": -6.615896563744172e-05, ""C"": -9.625065803527832}",9.625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0498,SG_003,source_grounded_generation,1,2,P2,perm_132,1,A,"{""A"": -0.11296886950731277, ""B"": -2.300468921661377, ""C"": -5.019218921661377}",2.1875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0500,SG_004,source_grounded_generation,1,2,P2,perm_132,3,B,"{""A"": -1.2701044082641602, ""B"": -0.33260440826416016, ""C"": -6.14510440826416}",0.9375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0502,SG_004,source_grounded_generation,1,3,P2,perm_132,1,A,"{""A"": -0.09919040650129318, ""B"": -2.3804404735565186, ""C"": -6.2554402351379395}",2.28125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0503,SG_004,source_grounded_generation,1,2,P2,perm_132,1,A,"{""A"": -0.06586013734340668, ""B"": -2.7846100330352783, ""C"": -6.222110271453857}",2.71875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0505,SG_005,source_grounded_generation,0,1,P2,perm_132,1,A,"{""A"": 0.0, ""B"": -27.875, ""C"": -25.1875}",25.1875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0507,SG_005,source_grounded_generation,0,1,P2,perm_132,1,A,"{""A"": 0.0, ""B"": -26.9375, ""C"": -24.28125}",24.28125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0508,SG_005,source_grounded_generation,0,3,P2,perm_132,3,B,"{""A"": -1.5829017162322998, ""B"": -0.5516517162322998, ""C"": -1.5204017162322998}",0.96875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0509,SG_005,source_grounded_generation,0,3,P2,perm_132,3,B,"{""A"": -18.187517166137695, ""B"": -1.6689160474925302e-05, ""C"": -11.000016212463379}",11.0
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0510,SG_005,source_grounded_generation,0,1,P2,perm_132,1,A,"{""A"": 0.0, ""B"": -27.09375, ""C"": -24.59375}",24.59375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0512,SG_006,source_grounded_generation,0,2,P2,perm_132,1,A,"{""A"": -0.3879776895046234, ""B"": -1.1692277193069458, ""C"": -4.512977600097656}",0.78125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0513,SG_006,source_grounded_generation,0,2,P2,perm_132,1,A,"{""A"": -0.00024685196694917977, ""B"": -9.03149700164795, ""C"": -8.96899700164795}",8.96875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0514,SG_006,source_grounded_generation,0,3,P2,perm_132,1,A,"{""A"": -0.0020492523908615112, ""B"": -6.314549446105957, ""C"": -8.345799446105957}",6.3125
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0515,SG_006,source_grounded_generation,0,3,P2,perm_132,3,B,"{""A"": -1.2066519260406494, ""B"": -0.3629019260406494, ""C"": -5.26915168762207}",0.84375
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0516,SG_006,source_grounded_generation,0,2,P2,perm_132,1,A,"{""A"": -0.001468295231461525, ""B"": -6.720218181610107, ""C"": -8.251468658447266}",6.71875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0518,SG_007,source_grounded_generation,2,2,P2,perm_132,1,A,"{""A"": -3.969590397900902e-05, ""B"": -10.562540054321289, ""C"": -11.187540054321289}",10.5625
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0520,SG_007,source_grounded_generation,2,3,P2,perm_132,1,A,"{""A"": -0.020391352474689484, ""B"": -3.9891414642333984, ""C"": -6.395391464233398}",3.96875
OOF_M4_SENS_T4_P2_perm_132.csv,CASE_0521,SG_007,source_grounded_generation,2,3,P2,perm_132,3,B,"{""A"": -16.000268936157227, ""B"": -0.0002696150622796267, ""C"": -8.219019889831543}",8.21875
